author,cid,comment,commentsCount,pageUrl,title,videoId
@RCsumatra,UgxnuQS92XWoj7ZD0sd4AaABAg,"Siap siap saja manusia akan di manipulasi oleh media terutama Indonesia,akan buat mereka tergila akan teknologi",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
@ALKISAHINSPIRATIF,UgxojHC_MIEKe1lvF3x4AaABAg,"Hati2 nyebar foto online, sekarang muka kita bisa diduplikat dibuat video. Bisa disalahgunakan untuk fitnah, penipuan dsb.",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
@arh_ijongkpakguru1922,Ugwm3_5iHKwqzyAcfRl4AaABAg,"Gagal paham",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
@iguana667,UgzuUUNSa8xBdI8-zNp4AaABAg,"Bahaya juga ya",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
@kikirizkyariestya1014,Ugy0jbwYQJX4MnCT6Qt4AaABAg,"Masih mending, prank ronaldo ome tv",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
@apakabarsemua2965,UgwKeF78LYZKt33rIyp4AaABAg,"🙂 teknologi yang membahayakan dan gak patut di ciptakan menurut saya karna banyak negatif nya daripada positif nya",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
@i.dontgiveafvck,UgwA8nzmUDnD9uCq17V4AaABAg,"Laku nih app klo disini, pada doyan hoax soalna😂",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
@originalfarida130,UgwgKVyV0BkUD6MN2bJ4AaABAg,"Gw pengen deepfake pocong",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
@CUMILCUMIL,UgwMCFdWaDIiavehzd54AaABAg,"Bisa nyamar gt ya... Ngeri ngeri keren liatnya.",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
@dinnoreznicki3806,UgydzR5vJSqEEgBkcUt4AaABAg,"aplkasi deepfake emang bahaya",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
@SukabumiKode,Ugz7LhRO9VKXuAp8LuN4AaABAg,"Kalau sampai digunakan di Indonesia, bisa kalian bayangkan sendiri bagaimana kacaunya",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
@unclepetes4073,UgxLTqQnlc_8RW1MjpR4AaABAg,"Tapi kayanya video NS sih bukan deepfake makanya harus dilihat nenennya ada tato engga yg kanan ajahh plisss.....",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
@nurdinnurdin7276,UgwGc3MCGBOq8MObLSN4AaABAg,"Menjelang fitnah terbesar nih",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
@RagamAnandaChannel,UgwmzwyWzpum37L_5K94AaABAg,"bahaya juga ini teknologi ini jika disalahgunakan",22,https://www.youtube.com/watch?v=4W0MekwgbnE,DEEP FAKE: LEBIH JAHAT DARI HOAX | 15 MINUTES METRO TV,4W0MekwgbnE
@abangridwan5992,UgwVATvwS-C8VhwAw3J4AaABAg,"Deep fake berbahaya aplikasi sperti ini",22,https://www.youtube.com/watch?v=4W0MekwgbnE,DEEP FAKE: LEBIH JAHAT DARI HOAX | 15 MINUTES METRO TV,4W0MekwgbnE
@user-is9zn4sn3h,UgyMWq4I9DnUJMJXV7R4AaABAg,"Deepfake sebenarnya tidak jahat, yang jahat itu orang yg menyalahgunakan teknologi tersebut untuk hal yg tidak senonoh atau negatif.",22,https://www.youtube.com/watch?v=4W0MekwgbnE,DEEP FAKE: LEBIH JAHAT DARI HOAX | 15 MINUTES METRO TV,4W0MekwgbnE
@rakha0803,Ugw3yLYm7TSOAIcPyvp4AaABAg,"Sekarang pada sadarkan, wajah orang aja gampang dipalsu, apalagi cuman Chat WA.",22,https://www.youtube.com/watch?v=4W0MekwgbnE,DEEP FAKE: LEBIH JAHAT DARI HOAX | 15 MINUTES METRO TV,4W0MekwgbnE
@umarzaab5326,UgzXkHR7Jn3Q_apl2XJ4AaABAg,"haha fake sgt",22,https://www.youtube.com/watch?v=4W0MekwgbnE,DEEP FAKE: LEBIH JAHAT DARI HOAX | 15 MINUTES METRO TV,4W0MekwgbnE
@nightmare5043,UgxSKHRjBThSXHCbrLV4AaABAg,"Bagus nih apknya buat bikin tribute org yg udh meninggal seperti paul walker",22,https://www.youtube.com/watch?v=4W0MekwgbnE,DEEP FAKE: LEBIH JAHAT DARI HOAX | 15 MINUTES METRO TV,4W0MekwgbnE
@luchalibre5045,UgwYIuWMzCYfLI1F_O14AaABAg,"Pantasan di salah satu radio, kayak ada rekaman suara Presiden Soekarno, ternyata iti Deepfake",22,https://www.youtube.com/watch?v=4W0MekwgbnE,DEEP FAKE: LEBIH JAHAT DARI HOAX | 15 MINUTES METRO TV,4W0MekwgbnE
@bigngabtheory3485,UgxTbqm79bkeLyrjqrZ4AaABAg,"Pantek pantasan waktu cari video bokep ada muka scarlett sama wonder woman",22,https://www.youtube.com/watch?v=4W0MekwgbnE,DEEP FAKE: LEBIH JAHAT DARI HOAX | 15 MINUTES METRO TV,4W0MekwgbnE
@cinmai978,Ugw_4pqsmRGPVCwsP2B4AaABAg,"pengakuan palsu. membunuh anak2. menerima duit yg tidak pernah diterima..",22,https://www.youtube.com/watch?v=4W0MekwgbnE,DEEP FAKE: LEBIH JAHAT DARI HOAX | 15 MINUTES METRO TV,4W0MekwgbnE
@acooeybleender2711,Ugwxr_dRNMraJidKrO54AaABAg,"Dajjal mata 1  ini adalah yg sebenar nya",22,https://www.youtube.com/watch?v=4W0MekwgbnE,DEEP FAKE: LEBIH JAHAT DARI HOAX | 15 MINUTES METRO TV,4W0MekwgbnE
@bangga3107,UgykvyC3NfO9xWyDh9d4AaABAg,"halo saya datang dari 2022",22,https://www.youtube.com/watch?v=4W0MekwgbnE,DEEP FAKE: LEBIH JAHAT DARI HOAX | 15 MINUTES METRO TV,4W0MekwgbnE
@NurHayati-nc5oq,Ugw7dMT9ZVV2I5TOQU54AaABAg,"14:45",22,https://www.youtube.com/watch?v=4W0MekwgbnE,DEEP FAKE: LEBIH JAHAT DARI HOAX | 15 MINUTES METRO TV,4W0MekwgbnE
@NurHayati-nc5oq,Ugxh-QHzfP17GjeNBTZ4AaABAg,"14:00",22,https://www.youtube.com/watch?v=4W0MekwgbnE,DEEP FAKE: LEBIH JAHAT DARI HOAX | 15 MINUTES METRO TV,4W0MekwgbnE
@droidplay2624,UgwrPTefNvpnKd-6aX54AaABAg,"Ya kalo yang ini kelihatan palsu sih",22,https://www.youtube.com/watch?v=4W0MekwgbnE,DEEP FAKE: LEBIH JAHAT DARI HOAX | 15 MINUTES METRO TV,4W0MekwgbnE
@cinmai978,Ugw3yLYm7TSOAIcPyvp4AaABAg.9KiE4QjtMbG9b8Mmt0Ow_5,"chat wa...di beberapa negara sudah tidak bisa buat bukti kuat. data nya di simpan di telpon..bkn di server...jadi memang benar bisa dipalsu..",22,https://www.youtube.com/watch?v=4W0MekwgbnE,DEEP FAKE: LEBIH JAHAT DARI HOAX | 15 MINUTES METRO TV,4W0MekwgbnE
@trisorakencana9800,UgwXDAPLBdN1E_aMfw14AaABAg.9KR2Qziqk7Y9KTTXvuQpMz,"Dia aktor Hollywood, cari aja di google biar tau",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
@restuwicaksono267,UgyMWq4I9DnUJMJXV7R4AaABAg.9Gb1-3Q8Iby9fywU9KMjK_,"YiLong Ma DEEPFAKE OF ELONMUSK",22,https://www.youtube.com/watch?v=4W0MekwgbnE,DEEP FAKE: LEBIH JAHAT DARI HOAX | 15 MINUTES METRO TV,4W0MekwgbnE
@cinmai978,UgyMWq4I9DnUJMJXV7R4AaABAg.9Gb1-3Q8Iby9b8NFKabvRA,"pengakuan palsu. deepfake dikombinasikan dengan morph cut",22,https://www.youtube.com/watch?v=4W0MekwgbnE,DEEP FAKE: LEBIH JAHAT DARI HOAX | 15 MINUTES METRO TV,4W0MekwgbnE
@BelajarBarengTani,UgyMWq4I9DnUJMJXV7R4AaABAg.9Gb1-3Q8Iby9SmmsnLltF3,"Mantaffff",22,https://www.youtube.com/watch?v=4W0MekwgbnE,DEEP FAKE: LEBIH JAHAT DARI HOAX | 15 MINUTES METRO TV,4W0MekwgbnE
@devitasari892,UgwmzwyWzpum37L_5K94AaABAg.96mVnU0gVEZ98JhcL-MUoX,"Iya kak..",22,https://www.youtube.com/watch?v=4W0MekwgbnE,DEEP FAKE: LEBIH JAHAT DARI HOAX | 15 MINUTES METRO TV,4W0MekwgbnE
@neomorphin4999,UgytppWBo4YPPGSM2ql4AaABAg.9KR1--ZFVPK9Y_C_GaipKH,"Kejadian yg di film terminator akan terjadi, teknologi AI harus dimusnahkan",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
@arifrahman.i8012,UgxCKbknmgJ5Jl5X5dF4AaABAg,"Putin mana Putin",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
@abuAA,UgzwLkuXfAARRVCFTr94AaABAg,"Tom Cruise yg asli gak hobi main aplikasi buatan CHINA. 😄",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
@DosqSlipi,UgxwkArRpyuIttGFBFp4AaABAg,"Gilaaa parah,  susah recognice org2 nih via net,  kedepannya bisa videocall nyamar jd president, parah tuh teknologi kubur aja,  soalnya bakal bahaya. Siapa yg setuju like",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
@reangaming5439,UgyfDdrDhanQYnjFRvB4AaABAg,"Saya Suka Film action yg di Bintangi Tom Cruise..",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
@alleyghozally3901,UgzGowYJ9AgNYFRi3wF4AaABAg,"Gak mirip ah...",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
@natiefur,Ugzro9P0Ki9NKRi3yZ14AaABAg,"luar negri kontennya gak seaneh di indo, di indo pakai part padahal 1part cuma 30 detik.",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
@andriadryan8978,UgzYDzrELURpqVRHBSR4AaABAg,"Ga ada berita yg lbh bermutu ya boss",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
@ariangsa8857,UgydAQOtFBOhRKSn0L54AaABAg,"Owalah sekilas aj ak tau itu bukn tom .. secara klo bner fans pasti tau sekilas lihat",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
@Wahyu-fd8iq,UgyPzdOa5ewdxt9QJt14AaABAg,"Ethan..(Tik Tok impossible)",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
@13riansup5,Ugxh9MOQy-zZTcVu4hl4AaABAg,"Your mission should you choose to accepted",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
@OpickProject,UgyC24rOzf2Usez2TcZ4AaABAg,"riktok tolomg di bekukan",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
@ibrahimalmustofa5361,Ugy7_ywOXaiCCBQ6vmp4AaABAg,"Disalah gunakan ngeri sih",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
@nineking3920,UgyF1eMk3B-_TVRiQ854AaABAg,"Wah bahaya, klo bisa buat hal hal yang negatif bakal ngrugiin smua orang , musti waspada akan cybercrime , jdi was was makin sini",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
@AL0001,Ugz8hIaw_6Q_Sp2vr0l4AaABAg,"Lumayan lah😂",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
@arkanza192,UgwYbZ7U1HycNYWnoSl4AaABAg,"bahaya tuh deepfake apalagi buat +62 yg bar, gak aneh klo ada yg langsung gunain nih sistem buat kejahatan dll dan buat banyak korban.",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
@moezreen8615,UgwegdxqFdWHYLkocLV4AaABAg,"Kearifan lokal 😂",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
@agungwahyudi460,UgzZYORaGaqnkx9jA4N4AaABAg,"Holla",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
@bangkitrc8693,UgwP1iZPLKRDlCb0E6R4AaABAg,"Di salah gunakan jadi fitnah nantinya....",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
@tsaiing-wen2099,UgyF1eMk3B-_TVRiQ854AaABAg.9KQt_hJcxb59KQveTwqwpm,"Kalo ga pernah atau jarang upload foto ke internet/medsos insyaallah akan aman2 aja.",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
@foralizatengku9071,UgzkWzvA_8VneMmyrwd4AaABAg.9KQlswFDHkd9KQsUNH5lb8,"Iya bang kebodohan haqiqi",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
@eddykapasibu7899,UgxwkArRpyuIttGFBFp4AaABAg.9KQk11ioC0t9eX-JqZXMbZ,"ada teknologi morph cut yg bisa edit tanpa bekas.",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
@abuAA,UgzwLkuXfAARRVCFTr94AaABAg.9KQgJEHSwTK9RFLPHYZqZN,"@khenzakhenza8774 ya, film cina cuma gak jauh dri kungfu doank",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
@khenzakhenza8774,UgzwLkuXfAARRVCFTr94AaABAg.9KQgJEHSwTK9R0TAIjuPi-,"Hobinya tembak tembakan",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
@abuAA,UgzwLkuXfAARRVCFTr94AaABAg.9KQgJEHSwTK9KaIeJoOJ7B,"@sasasume4508 tapi film tetap dlm produksi holiwood kan bro?.. 😁",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
@sasasume4508,UgzwLkuXfAARRVCFTr94AaABAg.9KQgJEHSwTK9K_hf2yZVO7,"Fakta : Tapi tom cruise pernah acting di shanghai, china ( MI3 )",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
@user-qz2ly2mr8w,UgzwLkuXfAARRVCFTr94AaABAg.9KQgJEHSwTK9KQs9xjmzGz,"@abuAA 👍👍👍",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
@abuAA,UgzwLkuXfAARRVCFTr94AaABAg.9KQgJEHSwTK9KQrb3UtY2q,"@user-qz2ly2mr8w apa aja deh, yg penting jangan dari CHINA. 😄",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
@abuAA,UgzwLkuXfAARRVCFTr94AaABAg.9KQgJEHSwTK9KQrYPr-OTV,"@genuissr tapi itu cuma saat acting film holiwood 😁",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
@user-qz2ly2mr8w,UgzwLkuXfAARRVCFTr94AaABAg.9KQgJEHSwTK9KQqkXtjtf_,"Dia sukanya buatan Paris ye Bro...😀🤣🤪",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
@genuissr,UgzwLkuXfAARRVCFTr94AaABAg.9KQgJEHSwTK9KQkB0Dlikp,"dia hobby terjun dari pesawat",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
@danielaritonang7989,UgxshwIr4cbrM76k1lZ4AaABAg.9KQff1jOSmX9KQrpYoMxqT,"@genuissr hahah betul",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
@Day.Stick.69,UgxOX5zrsw_xdo2dxDR4AaABAg,"Paman saya itu tom",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
@redwhitejurrevs5719,UgxTJeGk9mUXjUstuud4AaABAg,"sodara jauh w",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
@muhammadhanafi847,UgyXWlMrlcVJPUAUhcV4AaABAg,"TOM KURUS😎",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
@irakamal7495,Ugw2-B3oHmEm7fMrlBd4AaABAg,"Bahaya dong..",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
@tangandiatas7876,UgwDrWLiBK5ahgn7GqJ4AaABAg,"Pantas aja HRS di edit yang bukan2",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
@ahmadbashar4346,UgzZyANuOZfQVc2Kdsh4AaABAg,"ini teknologi berpotensi sangat berbahaya...bagaimana kalau seolah olah seorang presiden yg memberi perintah peuncuran rudal nuklir?...",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
@rahayuhadiastuti5067,UgzXZ6-yCHS2Kca7tIN4AaABAg,"Tom cruise asli wajahny sdh tua ..klo ini msh muda...maklum fans sejati...💚",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
@karamiso1971,UgySoUsP5B-wcXhbCZ54AaABAg,"Tiktok diluar negeri lbih baik ketimbang lokal",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
@MRCHANNEL2123,UgwzQmHGqosddY-YzY14AaABAg,"gw liat ada juga Lord putin 😂",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
@bluesunset9518,UgyFQi_ztZVXqI8Utqt4AaABAg,"Ini wajah tahun berapa. Muda amat",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
@widodosubagyo4977,Ugy1vYAEgpFpF6JqYFV4AaABAg,"aplikasi deepfake dibeberapa negara sudah mulai dilarang penggunaanya",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
@mukhammadsyafiudin9685,UgzsGh8-UlaMfAin8ed4AaABAg,"Awas yang lagi pdkt melalui media online filter sekarang keras cuk",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
@mendebarkan1582,UgwkfCwrLum8XXFrET94AaABAg,"Pantas saja HRS diedit berduaan dikamar bareng Fierza.",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
@intelneraka.1087,UgxOCfJG9vQvyGNOCWZ4AaABAg,"netizen 🇮🇩 Otw download Deepfake🤣🤣🤣🤣🤣",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
@letterzw9923,UgwtOqzzPSq5eB4cuJl4AaABAg,"Di pke buat fitnah org",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
@hambaallah571,Ugw5ZMkeEaTgypPyQNN4AaABAg,"PULAU GILI KETAPANG, PROBOLINGGO, JAWA TIMUR🇮🇩",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
@okokbok614,UgwsvfGXK8Uh5SXkrpF4AaABAg,"YG BINGGUNG BUKAN GW.....KARENA GW ANTI TIKTOK...WKWKWKWK",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
@sukangegas437,UgzbgImsc_HX2Pv3SSN4AaABAg,"Bahaya ini",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
@ahiungsulaiman6843,UgxIvoSAt6NUAsrOxvt4AaABAg.9KQca7qTmCP9KQtva83JT8,"Cepat bikin trowongan bro, sembunyi di tanah selamanya🤣",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
@endterendterancizz7799,UgxIvoSAt6NUAsrOxvt4AaABAg.9KQca7qTmCP9KQlvokAhAx,"Efek kencing onta emang buat orang halusinasi",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
@genuissr,UgxOCfJG9vQvyGNOCWZ4AaABAg.9KQZab38jqs9KQk_PGE5-m,"@muhammadsalim2131  dah lah",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
@muhammadsalim2131,UgxOCfJG9vQvyGNOCWZ4AaABAg.9KQZab38jqs9KQjPtdS1Q3,"Wkwkw ntar jadi 19 detik 😂",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
